,s,a,r,ns,terminal
0,"[array([  0.,   0., 168.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.,  29.,  40.,   0.,   0.,   0.,   0.,   0.,   0., 137., 137.,
       137., 137., 137.,   0.,   0., 168.,   0.,   0.,   0.,   0.,   0.,
         0.,   0.,   0.,   0.,  29.,  40.,   0.,   0.,   0.,   0.,   0.,
         0., 137., 137., 137., 137., 137.,   0.,   0., 168.,   0.,   0.,
         0.,   0.,   0.,   0.,   0.,   0.,   0.,  29.,  40.,   0.,   0.,
         0.,   0.,   0.,   0., 137., 137., 137., 137., 137.,   0.,   0.,
       168.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,  29.,
        40.,   0.,   0.,   0.,   0.,   0.,   0., 137., 137., 137., 137.,
       137.]), array([  0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.,  76.,  40.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.,   0.,   0., 136.,   0.,   0.,   0.,   0., 136.,   0.,   0.,
         0.,   0.,   0.,   0.,  76.,  40., 184., 136.,   0.,   0.,   0.,
         0., 136.,   0.,   0.,   0.,   0., 136.,   0.,   0.,   0.,   0.,
       136.,   0.,   0.,   0.,   0.,   0.,   0.,  76.,   0., 184., 136.,
         0.,  40.,   0.,   0., 136.,   0.,   0.,   0.,   0., 136.,   0.,
         0.,   0.,   0., 136.,   0.,   0.,   0.,   0.,   0.,  40.,  76.,
         0., 184., 136.,   0.,   0.,   0.,   0., 136.,   0.,   0.,   0.,
         0.])]","[2, 0]",3,"[array([  0.,   0., 168.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.,  29.,  40.,   0.,   0.,   0.,   0.,   0.,   0., 137., 137.,
       137., 137., 137.,   0.,   0., 168.,   0.,   0.,   0.,   0.,   0.,
         0.,   0.,   0.,   0.,  29.,  40.,   0.,   0.,   0.,   0.,   0.,
         0., 137., 137., 137., 137., 137.,   0.,   0., 168.,   0.,   0.,
         0.,   0.,   0.,   0.,   0.,   0.,   0.,  29.,  40.,   0.,   0.,
         0.,   0.,   0.,   0., 137., 137., 137., 137., 137.,   0.,   0.,
       168.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,  29.,
        40.,   0.,   0.,   0.,   0.,   0.,   0., 137., 137., 137., 137.,
       137.]), array([  0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0., 165.,  40.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.,   0.,   0.,   0.,  76.,  40.,   0.,   0.,   0.,   0.,   0.,
         0.,   0.,   0.,   0.,   0.,   0., 136.,   0.,   0.,   0.,   0.,
       136.,   0.,   0.,   0.,   0.,   0.,   0.,  76.,  40., 184., 136.,
         0.,   0.,   0.,   0., 136.,   0.,   0.,   0.,   0., 136.,   0.,
         0.,   0.,   0., 136.,   0.,   0.,   0.,   0.,   0.,   0.,  76.,
         0., 184., 136.,   0.,  40.,   0.,   0., 136.,   0.,   0.,   0.,
         0.])]",False
1,"[array([  0.,   0.,   0., 136., 136.,   0.,   0.,  40., 136., 136., 165.,
         0.,  29.,   0.,   0.,   0.,   0.,   0., 136., 136.,   0.,   0.,
         0., 136., 136.,   0.,   0.,   0., 136., 136.,   0.,   0.,  40.,
       136., 136., 165.,   0.,  29.,   0.,   0.,   0.,   0.,   0., 136.,
       136.,   0.,   0.,   0., 136., 136.,   0.,   0.,   0., 136., 136.,
        40., 165.,  40.,   0.,   0.,   0.,   0.,  29., 136., 136.,   0.,
         0.,   0., 136., 136.,   0.,   0.,   0., 136., 136.,   0.,   0.,
         0., 136., 136.,   0.,  40., 165.,   0.,   0.,   0.,   0.,  29.,
       136., 136.,   0.,   0.,   0., 136., 136.,   0.,   0.,   0., 136.,
       136.]), array([  0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,  40.,   0.,
        40., 165.,   0.,  29.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.,  40.,   0.,  40., 165.,   0.,  29.,   0.,   0.,   0.,   0.,
         0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0., 136.,
         0.,   0.,   0.,   0., 136., 168.,  40., 165.,  40.,   0.,   0.,
         0.,   0.,  29., 136.,   0.,   0.,   0.,   0., 136.,   0.,   0.,
         0., 136., 136.,   0.,   0.,   0., 136., 136.,   0.,  40., 165.,
         0.,   0.,   0.,   0.,  29., 136., 136.,   0.,   0.,   0., 136.,
       136.])]","[1, 0]",5,"[array([  0.,   0.,   0., 136., 136.,   0.,   0.,   0., 136., 136.,   0.,
        40.,  29.,   0.,   0.,   0.,   0.,   0., 136., 136.,   0.,   0.,
         0., 136., 136.,   0.,   0.,   0., 136., 136.,   0.,   0.,  40.,
       136., 136., 165.,   0.,  29.,   0.,   0.,   0.,   0.,   0., 136.,
       136.,   0.,   0.,   0., 136., 136.,   0.,   0.,   0., 136., 136.,
         0.,   0.,  40., 136., 136., 165.,   0.,  29.,   0.,   0.,   0.,
         0.,   0., 136., 136.,   0.,   0.,   0., 136., 136.,   0.,   0.,
         0., 136., 136.,  40., 165.,  40.,   0.,   0.,   0.,   0.,  29.,
       136., 136.,   0.,   0.,   0., 136., 136.,   0.,   0.,   0., 136.,
       136.]), array([  0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
        40.,  76.,   0.,  40.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.,  40.,   0.,  40., 165.,   0.,  29.,   0.,   0.,   0.,   0.,
         0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.,   0.,   0.,   0.,  40.,   0.,  40., 165.,   0.,  29.,   0.,
         0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.,   0., 136.,   0.,   0.,   0.,   0., 136., 168.,  40., 165.,
        40.,   0.,   0.,   0.,   0.,  29., 136.,   0.,   0.,   0.,   0.,
       136.])]",False
2,"[array([  0.,   0.,   0.,   0.,   0.,   0.,   0.,   0., 136., 136.,   0.,
         0.,   0., 136., 136.,   0.,  40.,  29., 136., 136., 137., 137.,
       137., 137., 137.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
       136., 136.,   0.,   0.,  40., 136., 136.,   0.,   0.,  29., 136.,
       136., 137., 137., 137., 137., 137.,   0.,   0.,   0.,   0.,   0.,
         0.,   0.,   0., 136., 136.,   0.,   0.,   0., 136., 136.,   0.,
         0.,  29.,  40., 136., 137., 137., 137., 137., 137.,   0.,   0.,
         0.,   0.,   0.,   0.,   0.,   0., 136., 136.,   0.,   0.,   0.,
       136., 136.,   0.,   0.,  29.,  40., 136., 137., 137., 137., 137.,
       137.]), array([  0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.,  76.,   0.,   0.,   0.,   0.,  40.,   0.,   0.,   0.,   0.,
         0.,   0.,   0., 137., 137., 137., 137., 137.,   0.,   0.,   0.,
         0.,   0.,   0.,   0.,  76.,   0.,   0.,   0.,   0.,  40.,   0.,
         0.,   0.,   0., 184.,   0.,   0., 137., 137., 137., 137., 137.,
         0.,   0.,   0.,   0.,   0.,   0.,   0.,  76.,   0.,   0.,   0.,
         0.,  40.,   0.,   0.,   0.,   0., 184.,   0.,   0., 137., 137.,
       137., 137., 137.,   0.,   0.,   0.,   0.,   0.,   0.,  40.,  76.,
         0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0., 184.,   0.,
         0.])]","[1, 0]",3,"[array([  0.,   0.,   0.,   0.,   0.,   0.,   0.,   0., 136., 136.,   0.,
         0.,   0., 136., 136.,   0.,   0.,  29., 136., 136., 137., 137.,
        40., 137., 137.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
       136., 136.,   0.,   0.,   0., 136., 136.,   0.,  40.,  29., 136.,
       136., 137., 137., 137., 137., 137.,   0.,   0.,   0.,   0.,   0.,
         0.,   0.,   0., 136., 136.,   0.,   0.,  40., 136., 136.,   0.,
         0.,  29., 136., 136., 137., 137., 137., 137., 137.,   0.,   0.,
         0.,   0.,   0.,   0.,   0.,   0., 136., 136.,   0.,   0.,   0.,
       136., 136.,   0.,   0.,  29.,  40., 136., 137., 137., 137., 137.,
       137.]), array([  0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0., 165.,   0.,   0.,   0.,   0.,  40.,   0.,   0.,   0.,   0.,
         0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.,   0.,   0.,   0.,  76.,   0.,   0.,   0.,   0.,  40.,   0.,
         0.,   0.,   0.,   0.,   0.,   0., 137., 137., 137., 137., 137.,
         0.,   0.,   0.,   0.,   0.,   0.,   0.,  76.,   0.,   0.,   0.,
         0.,  40.,   0.,   0.,   0.,   0., 184.,   0.,   0., 137., 137.,
       137., 137., 137.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,  76.,
         0.,   0.,   0.,   0.,  40.,   0.,   0.,   0.,   0., 184.,   0.,
         0.])]",False
3,"[array([  0.,   0.,   0.,   0.,   0.,   0.,  40., 165.,   0.,   0.,   0.,
         0.,  29.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0., 168.,  40.,
       165.,   0.,   0.,   0.,  29.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0., 168.,  40., 165.,   0.,   0.,   0.,  29.,  40.,   0.,   0.,
         0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.,  40.,   0.,   0., 168.,   0., 165.,   0.,   0.,   0.,  29.,
        40.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.]), array([  0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
        40., 165.,   0.,   0.,   0.,   0.,  29.,   0.,   0.,   0.,   0.,
         0.,   0.,   0.,   0.,   0.,   0.,   0., 136.,   0.,   0.,   0.,
         0., 136., 168.,  40., 165.,   0.,   0.,   0.,  29.,   0.,   0.,
       136.,   0.,   0.,   0.,   0., 136.,   0.,   0.,   0.,   0., 136.,
         0.,   0.,   0.,   0., 136., 168.,  40., 165.,   0.,   0.,   0.,
        29.,  40.,   0., 136.,   0.,   0.,   0.,   0., 136.,   0.,   0.,
         0.,   0., 136.,   0.,   0.,  40.,   0., 136., 168.,   0., 165.,
         0.,   0.,   0.,  29.,  40.,   0., 136.,   0.,   0.,   0.,   0.,
       136.])]","[2, 0]",5,"[array([  0.,   0.,   0.,   0.,   0.,  40.,  76.,  40.,   0.,   0.,   0.,
         0.,  29.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,  40., 165.,
         0.,   0.,   0.,   0.,  29.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0., 168.,  40., 165.,   0.,   0.,   0.,  29.,   0.,   0.,   0.,
         0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.,   0.,   0.,   0., 168.,  40., 165.,   0.,   0.,   0.,  29.,
        40.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.]), array([  0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
        40.,  76.,  40.,   0.,   0.,   0.,   0.,  29.,   0.,   0.,   0.,
         0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.,   0.,   0.,  40., 165.,   0.,   0.,   0.,   0.,  29.,   0.,
         0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0., 136.,
         0.,   0.,   0.,   0., 136., 168.,  40., 165.,   0.,   0.,   0.,
        29.,   0.,   0., 136.,   0.,   0.,   0.,   0., 136.,   0.,   0.,
         0.,   0., 136.,   0.,   0.,   0.,   0., 136., 168.,  40., 165.,
         0.,   0.,   0.,  29.,  40.,   0., 136.,   0.,   0.,   0.,   0.,
       136.])]",False
4,"[array([  0.,   0.,   0.,   0.,   0.,   0.,   0.,  40.,   0.,   0.,   0.,
         0.,  29.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.,   0.,   0.,   0.,   0., 184.,   0.,   0.,   0.,   0.,  40.,
         0.,   0.,   0.,   0.,  29.,   0.,   0.,   0.,   0.,   0.,   0.,
         0., 137., 137., 137., 137., 137.,   0.,   0., 184.,   0.,   0.,
         0.,   0.,  40.,   0.,   0.,   0.,   0.,  29.,   0.,   0.,   0.,
         0.,   0.,   0.,   0., 137., 137., 137., 137., 137.,   0.,   0.,
       184.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,  29.,
        40.,   0.,   0.,   0.,   0.,   0.,   0., 137., 137., 137., 137.,
       137.]), array([  0.,   0.,   0., 136., 136.,   0.,   0.,  40.,   0.,   0.,   0.,
         0.,  76., 136., 136.,   0.,   0.,   0., 136., 136.,   0.,   0.,
         0., 136., 136.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,  40.,
       136., 136.,   0.,   0.,  76., 136., 136.,   0.,   0.,   0., 136.,
       136., 137., 137., 137., 137., 137.,   0.,   0.,   0.,   0.,   0.,
         0.,   0.,  40., 136., 136.,   0.,   0.,  76., 136., 136.,   0.,
         0.,   0., 136., 136., 137., 137., 137., 137., 137.,   0.,   0.,
         0.,   0.,   0.,   0.,   0.,  40., 136., 136.,   0.,   0.,  76.,
       136., 136.,   0.,   0.,   0., 136., 136., 137., 137., 137., 137.,
       137.])]","[0, 1]",3,"[array([  0.,   0.,   0.,   0.,   0.,   0.,   0.,  40.,   0.,   0.,   0.,
         0., 141.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,  40.,
         0.,   0.,   0.,   0.,  29.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.,   0.,   0.,   0.,   0.,   0.,   0.,   0., 184.,   0.,   0.,
         0.,   0.,  40.,   0.,   0.,   0.,   0.,  29.,   0.,   0.,   0.,
         0.,   0.,   0.,   0., 137., 137., 137., 137., 137.,   0.,   0.,
       184.,   0.,   0.,   0.,   0.,  40.,   0.,   0.,   0.,   0.,  29.,
         0.,   0.,   0.,   0.,   0.,   0.,   0., 137., 137., 137., 137.,
       137.]), array([  0.,   0.,   0., 136., 136.,   0.,   0.,   0.,   0.,   0.,   0.,
        40.,  76., 136., 136.,   0.,   0.,   0., 136., 136.,   0.,   0.,
         0., 136., 136.,   0.,   0.,   0., 136., 136.,   0.,   0.,  40.,
         0.,   0.,   0.,   0.,  76., 136., 136.,   0.,   0.,   0., 136.,
       136.,   0.,   0.,   0., 136., 136.,   0.,   0.,   0.,   0.,   0.,
         0.,   0.,  40., 136., 136.,   0.,   0.,  76., 136., 136.,   0.,
         0.,   0., 136., 136., 137., 137., 137., 137., 137.,   0.,   0.,
         0.,   0.,   0.,   0.,   0.,  40., 136., 136.,   0.,   0.,  76.,
       136., 136.,   0.,   0.,   0., 136., 136., 137., 137., 137., 137.,
       137.])]",False
5,"[array([  0.,   0.,   0.,   0.,   0.,   0.,   0.,  40.,   0.,   0.,   0.,
         0., 141.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.,   0.,   0.,   0.,   0., 168.,   0.,   0.,   0.,   0.,  40.,
         0.,   0.,   0.,   0., 141.,   0.,   0.,   0.,   0.,   0.,   0.,
         0., 137., 137., 137., 137., 137.,   0.,   0., 168.,   0.,   0.,
         0.,   0.,   0.,   0.,   0.,   0.,   0.,  40.,   0.,   0.,   0.,
         0., 141.,   0.,   0., 137., 137., 137., 137., 137.,   0.,   0.,
       168.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.,   0.,   0.,   0., 141.,  40.,   0., 137., 137., 137., 137.,
       137.]), array([  0., 136., 136., 136., 136.,   0., 136.,  40., 136., 136.,   0.,
         0.,  76.,   0.,   0.,   0., 136., 136., 136., 136.,   0., 136.,
       136., 136., 136.,   0., 136., 136., 136., 136.,   0., 136., 136.,
       136., 136.,   0.,   0.,  76.,  40.,   0.,   0., 136., 136., 136.,
       136.,   0., 136., 136., 136., 136.,   0.,   0., 136., 136., 136.,
         0.,   0., 136., 136., 136.,   0.,   0.,  76.,  40.,   0.,   0.,
         0., 136., 136., 136.,   0.,   0., 136., 136., 136.,   0.,   0.,
         0., 136., 136.,   0.,   0.,   0., 136., 136.,   0.,   0.,  76.,
        40.,   0.,   0.,   0.,   0., 136., 136.,   0.,   0.,   0., 136.,
       136.])]","[0, 1]",5,"[array([  0.,   0.,   0.,   0.,   0.,   0.,   0.,  40.,   0.,   0.,   0.,
         0.,  29.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,  40.,
         0.,   0.,   0.,   0., 141.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.,   0.,   0.,   0.,   0.,   0.,   0.,   0., 168.,   0.,   0.,
         0.,   0.,  40.,   0.,   0.,   0.,   0., 141.,   0.,   0.,   0.,
         0.,   0.,   0.,   0., 137., 137., 137., 137., 137.,   0.,   0.,
       168.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,  40.,
         0.,   0.,   0.,   0., 141.,   0.,   0., 137., 137., 137., 137.,
       137.]), array([  0., 136., 136., 136., 136.,   0., 136., 136., 136., 136.,   0.,
        40.,  76.,   0.,   0.,   0., 136., 136., 136., 136.,   0., 136.,
       136., 136., 136.,   0., 136., 136., 136., 136.,   0., 136.,  40.,
       136., 136.,   0.,   0.,  76.,   0.,   0.,   0., 136., 136., 136.,
       136.,   0., 136., 136., 136., 136.,   0., 136., 136., 136., 136.,
         0., 136., 136., 136., 136.,   0.,   0.,  76.,  40.,   0.,   0.,
       136., 136., 136., 136.,   0., 136., 136., 136., 136.,   0.,   0.,
       136., 136., 136.,   0.,   0., 136., 136., 136.,   0.,   0.,  76.,
        40.,   0.,   0.,   0., 136., 136., 136.,   0.,   0., 136., 136.,
       136.])]",False
6,"[array([  0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.,  29.,   0.,   0.,   0.,   0.,  40.,   0.,   0.,   0.,   0.,
         0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.,   0.,   0.,   0.,  29.,   0.,   0.,   0.,   0.,  40.,   0.,
         0.,   0.,   0.,   0.,   0.,   0., 137., 137., 137., 137., 137.,
         0.,   0.,   0.,   0.,   0.,   0.,   0.,  29.,   0.,   0.,   0.,
         0.,  40.,   0.,   0.,   0.,   0., 184.,   0.,   0., 137., 137.,
       137., 137., 137.,   0.,   0.,   0.,   0.,   0.,   0.,  40.,  29.,
         0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0., 184.,   0.,
         0.]), array([  0.,   0.,   0.,   0.,   0.,   0.,   0.,   0., 168.,   0.,   0.,
         0.,  76.,  40.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
       168.,   0.,   0.,   0.,  76.,   0.,   0.,   0.,   0.,  40.,   0.,
         0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.,   0.,   0., 168.,   0.,   0.,  40.,  76.,   0.,   0.,   0.,
         0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.,   0.,   0.,   0.,   0.,  40., 168.,   0.,   0.,   0.,  76.,
         0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.])]","[0, 1]",3,"[array([  0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0., 141.,   0.,   0.,   0.,   0.,  40.,   0.,   0.,   0.,   0.,
         0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.,   0.,   0.,   0.,  29.,   0.,   0.,   0.,   0.,  40.,   0.,
         0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.,   0.,   0.,   0.,   0.,   0.,   0.,  29.,   0.,   0.,   0.,
         0.,  40.,   0.,   0.,   0.,   0.,   0.,   0.,   0., 137., 137.,
       137., 137., 137.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,  29.,
         0.,   0.,   0.,   0.,  40.,   0.,   0.,   0.,   0., 184.,   0.,
         0.]), array([  0.,   0.,   0.,   0.,   0.,   0.,   0.,  40., 168.,   0.,   0.,
         0.,  76.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
       168.,   0.,   0.,   0.,  76.,  40.,   0.,   0.,   0.,   0.,   0.,
         0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.,   0.,   0., 168.,   0.,   0.,   0.,  76.,   0.,   0.,   0.,
         0.,  40.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.,   0.,   0.,   0.,   0.,   0., 168.,   0.,   0.,  40.,  76.,
         0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.])]",False
7,"[array([  0.,   0.,   0.,   0.,   0.,   0.,   0.,  40.,   0.,   0.,   0.,
         0., 141.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.,   0.,   0.,   0.,   0., 168.,   0.,   0.,   0.,   0.,  40.,
         0.,   0.,   0.,   0., 141.,   0.,   0.,   0.,   0.,   0.,   0.,
         0., 137., 137., 137., 137., 137.,   0.,   0., 168.,   0.,   0.,
         0.,   0.,   0.,   0.,   0.,   0.,   0.,  40.,   0.,   0.,   0.,
         0., 141.,   0.,   0., 137., 137., 137., 137., 137.,   0.,   0.,
       168.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.,   0.,   0.,   0., 141.,  40.,   0., 137., 137., 137., 137.,
       137.]), array([  0.,   0.,   0.,   0.,   0.,   0.,   0.,  40., 136., 136.,   0.,
         0.,  76., 136., 136.,   0.,   0.,   0., 136., 136., 137., 137.,
       137., 137., 137.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
       136., 136.,   0.,   0.,  40., 136., 136.,   0.,   0.,  76., 136.,
       136., 137., 137., 137., 137., 137.,   0.,   0.,   0.,   0.,   0.,
         0.,   0.,   0., 136., 136.,   0.,   0.,  40., 136., 136.,   0.,
         0.,  76., 136., 136., 137., 137., 137., 137., 137.,   0.,   0.,
         0.,   0.,   0.,   0.,   0.,   0., 136., 136.,   0.,   0.,   0.,
       136., 136.,  40.,   0.,  76.,  40., 136., 137., 137., 137., 137.,
       137.])]","[0, 0]",5,"[array([  0.,   0.,   0.,   0.,   0.,   0.,   0.,  40.,   0.,   0.,   0.,
         0.,  29.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,  40.,
         0.,   0.,   0.,   0., 141.,   0.,   0.,   0.,   0.,   0.,   0.,
         0.,   0.,   0.,   0.,   0.,   0.,   0.,   0., 168.,   0.,   0.,
         0.,   0.,  40.,   0.,   0.,   0.,   0., 141.,   0.,   0.,   0.,
         0.,   0.,   0.,   0., 137., 137., 137., 137., 137.,   0.,   0.,
       168.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,  40.,
         0.,   0.,   0.,   0., 141.,   0.,   0., 137., 137., 137., 137.,
       137.]), array([  0.,   0.,   0., 136., 136.,   0.,   0.,  40.,   0.,   0.,   0.,
         0.,  76., 136., 136.,   0.,   0.,   0., 136., 136.,   0.,   0.,
         0., 136., 136.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,  40.,
       136., 136.,   0.,   0.,  76., 136., 136.,   0.,   0.,   0., 136.,
       136., 137., 137., 137., 137., 137.,   0.,   0.,   0.,   0.,   0.,
         0.,   0.,   0., 136., 136.,   0.,   0.,  40., 136., 136.,   0.,
         0.,  76., 136., 136., 137., 137., 137., 137., 137.,   0.,   0.,
         0.,   0.,   0.,   0.,   0.,   0., 136., 136.,   0.,   0.,  40.,
       136., 136.,   0.,   0.,  76., 136., 136., 137., 137., 137., 137.,
       137.])]",False
